"TimeEntryID","TimeEntryDatasourceID","TimeEntrySourceID","TimeEntryMatterID","TimeEntryStaffID","TimeEntryName","TimeEntryDate","TimeEntryMonth","TimeEntryQuarter","TimeEntryYear","TimeEntryAmount","TimeEntryRate","TimeEntryGross","TimeEntryStatus","TimeEntryPayable","TimeEntryIsActive","TimeEntryUpdatedDatetime","TotalBilledToDate","TotalPaidToDate","TimeEntryBilledAmount","TimeEntryInvoiceID","Staff","MatterType","TransactionPaymentAmount","LastPaymentDate","CTimeEntryPayable","TotalPaymentPayable","TimeEntryBreakDown","TotalPayout"
"1~B6058B1B5037E958","1","B6058B1B5037E958","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review client emails regarding guaranty issues, update strategy memo; Review emails regarding roof issues and update strategy memo. ","2025-08-04","8","3","2025","0.4","350.0","140.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","38.59","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","38.59","6000.0","0.0025","15.0"
"1~B6166B2390B54715","1","B6166B2390B54715","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Draft letter of intent; Draft email to client regarding the same and strategy; Review emails regarding leak at Clackamas location. ","2024-11-07","11","4","2024","2.3","350.0","805.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","569.98","H1FE5B281147C132","CAJ","2","15000.0","2024-11-07","569.98","6000.0","0.0379","227.4"
"1~B65DCB2167C7E988","1","B65DCB2167C7E988","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.  Review BUZZ LOI.","2024-09-05","9","3","2024","2.1","400.0","840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","339.82","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","339.82","6000.0","0.0228","136.8"
"1~B66F3B2C78452525","1","B66F3B2C78452525","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for L10 meeting, review numerous emails regarding ongoing matters, update strategy memo; Attend L10 and present legal summary. ","2025-03-04","3","1","2025","2.3","350.0","805.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","556.71","H151FB31DE0FD393","CAJ","2","15000.0","2025-03-04","556.71","6000.0","0.0352","211.2"
"1~B6802B249F637398","1","B6802B249F637398","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Kemper emails.  Attend L10 meeting.  Attend follow up meeting with E Morris.  Draft email to Mimi Rosen.","2024-11-07","11","4","2024","2.9","400.0","1160.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","821.34","H1FE5B281147C132","JRJ","2","15000.0","2024-11-07","821.34","6000.0","0.0547","328.2"
"1~B6979B2C24D1C499","1","B6979B2C24D1C499","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Email E Morris regarding Northgate and FD's Tacoma.","2025-03-04","3","1","2025","1.2","400.0","480.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","331.95","H151FB31DE0FD393","JRJ","2","15000.0","2025-03-04","331.95","6000.0","0.0209","125.4"
"1~B6AA1B2893DD2444","1","B6AA1B2893DD2444","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Replied to E Morris emails (H Cole).  Reviewed gift card issue.","2025-01-03","1","1","2025","1.0","400.0","400.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","110.26","HC1DCB31DFCAA370","JRJ","2","15000.0","2025-01-03","110.26","6000.0","0.0057","34.2"
"1~B6B3FB26DE4E6961","1","B6B3FB26DE4E6961","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.  Respond to FD's Tacoma oil tank question.","2024-12-05","12","4","2024","1.2","400.0","480.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","401.79","H5836B281BA27898","JRJ","2","15000.0","2024-12-05","401.79","6000.0","0.0267","160.2"
"1~B6BC3B2091E42943","1","B6BC3B2091E42943","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Draft redlines to Tanasbourne lease.  Review Canon emails.  Finalize AQT matter.","2024-09-05","9","3","2024","5.5","400.0","2200.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","890.0","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","890.0","6000.0","0.0597","358.2"
"1~B6C43B288B47F213","1","B6C43B288B47F213","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Attended L10 Meeting.","2025-01-03","1","1","2025","1.3","400.0","520.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","143.34","HC1DCB31DFCAA370","JRJ","2","15000.0","2025-01-03","143.34","6000.0","0.0074","44.4"
"1~B6D59B2FA32DF335","1","B6D59B2FA32DF335","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Research Utah as business option.  Review Rewards Network agreements.","2025-05-19","5","2","2025","2.3","400.0","920.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","538.12","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","538.12","6000.0","0.0181","108.6"
"1~B6D73B232FB98492","1","B6D73B232FB98492","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review and respond to emails.  Various topics.","2024-10-03","10","4","2024","2.3","400.0","920.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","629.42","HEBACB2817B80480","JRJ","2","15000.0","2024-10-03","629.42","6000.0","0.0419","251.4"
"1~B6DC5B24E5CCC446","1","B6DC5B24E5CCC446","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review email regarding Ascend Prime.  Review lease regarding indemnification.  Review insurance.","2024-11-07","11","4","2024","1.8","400.0","720.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","509.79","H1FE5B281147C132","JRJ","2","15000.0","2024-11-07","509.79","6000.0","0.0339","203.4"
"1~B6DD0B2865D88833","1","B6DD0B2865D88833","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Reviewed daily emails.","2025-01-03","1","1","2025","0.8","400.0","320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","88.21","HC1DCB31DFCAA370","JRJ","2","15000.0","2025-01-03","88.21","6000.0","0.0046","27.6"
"1~B6E35B31524FC910","1","B6E35B31524FC910","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails relating to Mama Bird lease draft in preparation for teleconference with opposing counsel regarding needed revisions to current lease for use with new client; Review existing lease in preparation for the same. ","2025-06-05","6","2","2025","1.5","350.0","525.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","771.04","HF1A8B32A52DD279","CAJ","2","15000.0","2025-06-05","771.04","6000.0","0.0301","180.6"
"1~B6E94B33EC5C9937","1","B6E94B33EC5C9937","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Draft Mama bird documents.  Review and revise Dinova agreement.","2025-08-04","8","3","2025","2.4","400.0","960.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","255.55","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","255.55","6000.0","0.0168","100.8"
"1~B6F6EB209DA5C522","1","B6F6EB209DA5C522","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Revise proposed Tanasbourne lease.  Reply to emails.  Review executed AQT release.","2024-09-05","9","3","2024","1.8","400.0","720.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","291.27","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","291.27","6000.0","0.0195","117.0"
"1~B6FA1B2D6BF86595","1","B6FA1B2D6BF86595","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review several emails regarding various issues, collection issues related to closed restaurants and tarriff issues, in preparation to respond, draft update to strategy memo. ","2025-04-04","4","2","2025","1.5","350.0","525.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","253.3","H378AB31D3C56581","CAJ","2","15000.0","2025-04-04","253.3","6000.0","0.0168","100.8"
"1~B6FB2B2ADBE98596","1","B6FB2B2ADBE98596","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.  Prep for Northgate Tax meeting.  Meet with R Perez regarding Northgate Taxes.  Respond to E Morris question regarding Prince.","2025-02-06","2","1","2025","4.0","400.0","1600.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","441.04","HF08FB31D537E998","JRJ","2","15000.0","2025-02-06","441.04","6000.0","0.081","486.0"
"1~B714CB2FADC8A457","1","B714CB2FADC8A457","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Reviewed documents and redlines for amshot riders, sent revised packaging prices document and amshot. Complete rider to Michael, researched previous changes and sent request to Michael","2025-06-02","6","2","2025","1.1","420.0","462.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1069.44","H63B8B33F0117181","BPL","2","3500.0","2025-06-02","1069.44","1400.0","0.3055","427.7"
"1~B71E3B20B2CC7363","1","B71E3B20B2CC7363","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Strategize regarding LOI structure and percentage rent; Review emails regarding LOI issues in preparation to respond; Review strategy memo and update; Review Motion for Summary Judgment and Deposition Notice and draft email to client regarding the same. ","2024-09-05","9","3","2024","1.8","350.0","630.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","254.86","H4A2BB22B440B472","CAJ","2","15000.0","2024-09-05","254.86","6000.0","0.0171","102.6"
"1~B71FDB2BF34C9719","1","B71FDB2BF34C9719","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Reviewed latest versions of operating agreements for transfer provisions, revised transfer documents, sent summary and documents to co-counsel for review, researched information related to concerns from Alan Lipps.","2025-04-03","4","2","2025","1.5","420.0","630.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","731.2","H75B3B3130034598","BPL","2","3500.0","2025-04-03","731.2","1400.0","0.2089","292.46"
"1~B727EB2EBA35A643","1","B727EB2EBA35A643","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review Franchise Settlement Agreement, draft suggested revisions, draft comprehensive email to client regarding the same, send; Review LOI for MamaBird and suggest alternative language; email regarding same involving strategy for commencement date. ","2025-05-19","5","2","2025","2.1","350.0","735.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","15000.0","H591BB31D8C4D509","CAJ","2","15000.0","2025-05-19","15000.0","6000.0","0.5072","3043.2"
"1~B72E8B3302250116","1","B72E8B3302250116","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails relating to Northgate and the various tax issues and default, update strategy memo; Review emails relating to MamaBird IP issues. ","2025-08-04","8","3","2025","0.3","400.0","120.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","31.94","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","31.94","6000.0","0.0021","12.6"
"1~B730AB298C011576","1","B730AB298C011576","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Draft email regarding FD Tacoma.  Reply to response to email.","2025-02-06","2","1","2025","0.5","400.0","200.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","55.13","HF08FB31D537E998","JRJ","2","15000.0","2025-02-06","55.13","6000.0","0.0101","60.6"
"1~B7376B322A7F9969","1","B7376B322A7F9969","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails relating to Northgate Tax issues, prepare for meeting with attorney in WA specific to Northgate tax issues. ","2025-06-05","6","2","2025","0.5","400.0","200.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","86.47","HF1A8B32A52DD279","CAJ","2","15000.0","2025-06-05","86.47","6000.0","0.0033","19.8"
"1~B73B0B22D86B1940","1","B73B0B22D86B1940","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for L10 meeting, draft summary of ongoing matters to discuss; Attend L10; Draft update to various strategy memos; Teleconference to discuss ongoing worker's comp litigation; Review emails regarding LOI and tax issue in Northgate, update strategy memos.","2024-10-03","10","4","2024","2.5","350.0","875.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","598.63","HEBACB2817B80480","CAJ","2","15000.0","2024-10-03","598.63","6000.0","0.0399","239.4"
"1~B73C8B2A6D841207","1","B73C8B2A6D841207","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review settlement offer regarding printer, review client emails regarding same, update strategy memo. ","2025-02-06","2","1","2025","0.2","350.0","70.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","19.3","HF08FB31D537E998","CAJ","2","15000.0","2025-02-06","19.3","6000.0","0.0035","21.0"
"1~B7410B2D3BC76139","1","B7410B2D3BC76139","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review correspondence regarding MonKey services and past due invoice in preparation to respond, update strategy memo; Work on revisions to compensation agreement. ","2025-04-04","4","2","2025","0.7","350.0","245.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","118.21","H378AB31D3C56581","CAJ","2","15000.0","2025-04-04","118.21","6000.0","0.0078","46.8"
"1~B7466B272BCD3715","1","B7466B272BCD3715","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.  Draft email on Tukwila oven.  Draft email (proposed) to C Martin regarding Northgate.","2024-12-05","12","4","2024","0.5","400.0","200.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","167.42","H5836B281BA27898","JRJ","2","15000.0","2024-12-05","167.42","6000.0","0.0111","66.6"
"1~B74E2B22CF756858","1","B74E2B22CF756858","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review AQT emails.  Review Tanasbourne lease.","2024-10-03","10","4","2024","1.8","400.0","720.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","492.59","HEBACB2817B80480","JRJ","2","15000.0","2024-10-03","492.59","6000.0","0.0328","196.8"
"1~B74ECB30FE072350","1","B74ECB30FE072350","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Revise MB lease terms.  Reply to Northgate email.","2025-06-05","6","2","2025","2.2","400.0","880.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1292.41","HF1A8B32A52DD279","JRJ","2","15000.0","2025-06-05","1292.41","6000.0","0.0505","303.0"
"1~B7505B2C5B07D101","1","B7505B2C5B07D101","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Cocoon Agreement.  Email J Frederick.  Email E Morris regarding Northgate.  ","2025-03-04","3","1","2025","3.1","400.0","1240.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","857.54","H151FB31DE0FD393","JRJ","2","15000.0","2025-03-04","857.54","6000.0","0.0542","325.2"
"1~B75B3B1B86FE2120","1","B75B3B1B86FE2120","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review AQT guarantee issue.  Meeting with L10.  Meeting on Management Agreement.","2025-08-04","8","3","2025","3.6","400.0","1440.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","396.93","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","396.93","6000.0","0.0261","156.6"
"1~B75E4B2E5E8FA511","1","B75E4B2E5E8FA511","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Work on Management Agreement. ","2025-04-04","4","2","2025","3.5","350.0","1225.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","591.03","H378AB31D3C56581","CAJ","2","15000.0","2025-04-04","591.03","6000.0","0.0394","236.4"
"1~B75E6B3051172286","1","B75E6B3051172286","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Revise License Agreement and Assignment..  Review Cintas agreement.","2025-05-19","5","2","2025","4.6","400.0","1840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1076.23","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","1076.23","6000.0","0.0363","217.8"
"1~B7630B1AEBE97205","1","B7630B1AEBE97205","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Stanford's Northgate lease and other materials regarding taxes.  Draft proposal for resolution.","2025-08-04","8","3","2025","2.9","400.0","1160.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","319.75","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","319.75","6000.0","0.021","126.0"
"1~B7667B2AC1491144","1","B7667B2AC1491144","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review and respond to emails.  Research immigration.","2025-02-06","2","1","2025","1.8","400.0","720.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","198.47","HF08FB31D537E998","JRJ","2","15000.0","2025-02-06","198.47","6000.0","0.0364","218.4"
"1~B768AB2F82DD6352","1","B768AB2F82DD6352","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Email L Calhoon regarding bill.  Email A Wehri on same.  Draft Mama Bird assignment and license.","2025-05-19","5","2","2025","4.2","400.0","1680.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","982.65","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","982.65","6000.0","0.0332","199.2"
"1~B7758B2F0F2D2208","1","B7758B2F0F2D2208","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review potential issues relating to immigration issues and potential ICE raides; Confer regarding Settlement Agrement relating to Famous Dave's in preparation to finalize the same. ","2025-05-19","5","2","2025","0.4","350.0","140.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","81.89","H591BB31D8C4D509","CAJ","2","15000.0","2025-05-19","81.89","6000.0","0.0027","16.2"
"1~B779DB2350B95157","1","B779DB2350B95157","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review LOI.  Revise Tanasbourne lease.","2024-10-03","10","4","2024","4.6","400.0","1840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1258.84","HEBACB2817B80480","JRJ","2","15000.0","2024-10-03","1258.84","6000.0","0.0839","503.4"
